"ItemId","ItemName","Brand","Model","Detail","SaleLimit","IsActive","CatId","FxSalePrice","UKey","Unt","CStk","CCost","RetailPrice","ItmDisc","QtyBelow","MinPrice","QtyUpTo"
"6SPLUSOCAWHITE","Oca Glass","Iphone","6S PLUS WHITE","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"6SPLUSUCOPY","Lcd Unit","IPHONE","6SPLUS COPY","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"6SPLUSUORG","Lcd Unit","Iphone","6S PLUS ORG BLACK","","2","false","1","2600",,"Pc","0","0","2700","0","10","0","50"
"6SPLUSUSUNLONG","Lcd Unit","Iphone","6SPLUS SUNLONG WHITE","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"6SUSUNL","Lcd Unit","Iphone","6SPLUS SUNLONG BLACK","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"6TBACKMATEBACK","Back","1 Plus","6T MATE BLACK","","2","false","1","700",,"Pc","0","0","800","0","10","0","50"
"6TBTINTELINK","Battery","1 Plus","6T INTERLINK","","2","false","1","1650",,"Pc","0","0","1800","0","10","0","50"
"6XPOT","CHARGING POT","Huawei","6X","","2","false","1","230",,"Pc","0","0","300","0","10","0","50"
"6XTGOLDEN","Touch","Huawei","6X GOLDEN","","2","false","1","200",,"Pc","0","0","300","0","10","0","50"
"7CBAGOLDEN","Back","HUAWEI","7C GOLDEN","","2","false","1","650",,"Pc","0","0","700","0","10","0","50"
"7GBTINTERLINK","Battery","Iphone","7G INTERLINK","","2","false","1","1750",,"Pc","0","0","1900","0","10","0","50"
"7GFINGER","Finger Print","Iphone","7G BLACK","","2","false","1","320",,"Pc","0","0","400","0","10","0","50"
"7GFINGERWHITE","Finger Print","Iphone","7G WHITE","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"7GOCAWHITE","Oca Glass","Iphone","7G WHITE","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"7GUCOPYBLAC","Lcd Unit","Iphone","7G COPY BLACK","","2","false","1","1550",,"Pc","0","0","1650","0","10","0","50"
"7GUCOPYWHITE","Lcd Unit","Iphone","7G COPY WHITE","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"7GUORGBLACK","Lcd Unit","Iphone","7G ORG BLACK","","2","false","1","2200",,"Pc","0","0","2300","0","10","0","50"
"7GUORGWHITE","Lcd Unit","Iphone","7G ORG WHITE","","2","false","1","2200",,"Pc","0","0","2300","0","10","0","50"
"7GUSUNLNGW","Lcd Unit","IPHONE","7G SUNLONG WHITE","","2","false","1","2000",,"Pc","0","0","2100","0","10","0","50"
"7GUSUNLONGB","Lcd Unit","IPHONE","7G SUNLONG BLACK","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"7P","Lcd Unit","Iphone","7 PLUS FALCON","","2","false","1","1700",,"Pc","0","0","1850","0","10","0","50"
"7PLUSBTAAA","Battery","Iphone","7 PLUS AAA","","2","false","1","1250",,"Pc","0","0","1350","0","10","0","50"
"7PLUSBTFALCON","Battery","Iphone","7PLUS FALCON","","2","false","1","1650",,"Pc","0","0","1800","0","10","0","50"
"7PLUSBTFORCE","Battery","Iphone","7PLUS FORCE","","0","false","1","1280",,"Pc","0","0","1350","0","10","0","50"
"7PLUSBTSADA","Battery","Iphone","7 PLUS SADA","","2","false","1","800",,"Pc","0","0","900","0","10","0","50"
"7PLUSBTSUN","Battery","Iphone","7PLUS SUN","","2","false","1","1250",,"Pc","0","0","1350","0","10","0","50"
"7PLUSCHF","Charging Flex","Iphone","7 PLUS","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"7PLUSFINGERB","Finger Print","Iphone","7 PLUS BLACK","","0","false","1","450",,"Pc","0","0","600","0","10","0","50"
"7PLUSFINGERW","Finger Print","Iphone","7 PLUS WHITE","","2","false","1","450",,"Pc","0","0","600","0","10","0","50"
"7PLUSOCAWHITE","Oca Glass","Iphone","7 PLUS WHITE","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"7PLUSSIMGOLDEN","SIM TRAY","IPHONE","7 PLUS GOLDEN","","2","false","1","70",,"Pc","0","0","150","0","10","0","50"
"7PLUSSIMRED","SIM TRAY","IPHONE","7 PLUS RED","","2","false","1","70",,"Pc","0","0","150","0","10","0","50"
"7PLUSSIMSILVER","SIM TRAY","IPHONE","7 PLUS SILVER","","2","false","1","70",,"Pc","0","0","150","0","10","0","50"
"7PLUSUCOPYB","Lcd Unit","IPHONE","7PLUS COPY BLACK","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"7PLUSUCOPYW","Lcd Unit","IPHONE","7 PLUS COPY WHITE","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"7PLUSUORGWH","Lcd Unit","Iphone","7PLUS ORG WHITE","","2","false","1","2900",,"Pc","0","0","3000","0","10","0","50"
"7PLUSUSUNLO","Lcd Unit","Iphone","7 PLUS SUNLONG BLACK","","2","false","1","2250",,"Pc","0","0","2300","0","10","0","50"
"7PLUSUSUNLOG","Lcd Unit","Iphone","7PLUS SUNLONG WHITE","","2","false","1","2220",,"Pc","0","0","2300","0","10","0","50"
"7TBACKBLACK","Back","1 Plus","7T BLACK","","2","false","1","1050",,"Pc","0","0","1150","0","10","0","50"
"7TBACKBLU","Back","1 Plus","7T BLUE","","2","false","1","1050",,"Pc","0","0","1150","0","10","0","50"
"7TBACKWHITE","Back","1 Plus","7T WHITE","","2","false","1","1050",,"Pc","0","0","1150","0","10","0","50"
"7TPROBTZNF","Battery","1 Plus","7T PRO ZNF","","2","false","1","1300",,"Pc","0","0","1400","0","10","0","50"
"7XLP","Lite Paper","Huawei","7X","","2","false","1","250",,"Pc","0","0","300","0","10","0","50"
"8CBABLACK","Back","HUAWEI","8C BLACK","","2","false","1","550",,"Pc","0","0","650","0","10","0","50"
"8CBABLUE","Back","HUAWEI","8C BLUE","","2","false","1","600",,"Pc","0","0","700","0","10","0","50"
"8GBACKWHITE","Back","Iphone","8G WHITE","","2","false","1","250",,"Pc","0","0","300","0","10","0","50"
"8GBTINTERLINK","Battery","Iphone","8G INTERLINK","","2","false","1","2050",,"Pc","0","0","2200","0","10","0","50"
"8GBTSADA","Battery","Iphone","8G SADA","","2","false","1","780",,"Pc","0","0","850","0","10","0","50"
"8GBTSUN","Battery","Iphone","8G SUN","","2","false","1","980",,"Pc","0","0","1050","0","10","0","50"
"8GOCAWHITE","Oca Glass","Iphone","8G WHITE","","2","false","1","280",,"Pc","0","0","350","0","10","0","50"
"8GSIMGOLDEN","SIM TRAY","IPHONE","8G GOLDEN","","2","false","1","70",,"Pc","0","0","150","0","10","0","50"
"8GUCOPYBLACK","Lcd Unit","IPHONE","8G COPY BLACK","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"8GUCOPYWHITE","Lcd Unit","IPHONE","8G COPY WHITE","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"8GUORGBLACK","Lcd Unit","Iphone","8G ORG BLACK","","2","false","1","2400",,"Pc","0","0","2500","0","10","0","50"
"8GUORGWHITE","Lcd Unit","Iphone","8G ORG WHITE","","2","false","1","2400",,"Pc","0","0","2500","0","10","0","50"
"8GUSUNLONGB","Lcd Unit","IPHONE","8G SUNLONG BLACK","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"8GUSUNLONGW","Lcd Unit","IPHONE","8G SUNLONG WHITE","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"8GVOLUME","Volume","Iphone","8G","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"8PLUSBACKBLACK","Back","Iphone","8PLUS BLACK","","2","false","1","1620",,"Pc","0","0","1700","0","10","0","50"
"8PLUSBACKGOLDEN","Back","Iphone","8PLUS GOLDEN","","2","false","1","250",,"Pc","0","0","300","0","10","0","50"
"8PLUSBACKRED","Back","Iphone","8PLUS RED","","2","false","1","280",,"Pc","0","0","350","0","10","0","50"
"8PLUSBACKWHITE","Back","Iphone","8PLUS WHITE","","2","false","1","280",,"Pc","0","0","350","0","10","0","50"
"8PLUSBTINTERL","Battery","Iphone","8 PLUS INTERLINK","","2","false","1","2250",,"Pc","0","0","2400","0","10","0","50"
"8PLUSBTSADA","Battery","Iphone","8 PLUS SADA","","2","false","1","850",,"Pc","0","0","900","0","10","0","50"
"8PLUSOCAB","Oca Glass","Iphone","8 PLUS BLACK","","2","false","1","450",,"Pc","0","0","500","0","10","0","50"
"8PLUSOCAW","Oca Glass","Iphone","8 PLUS WHITE","","2","false","1","450",,"Pc","0","0","500","0","10","0","50"
"8PLUSVOLUME","Volume","Iphone","8PLUS","","2","false","1","500",,"Pc","0","0","600","0","10","0","50"
"8TBACKBLACK","Back","1 Plus","8T BLACK","","2","false","1","1050",,"Pc","0","0","1150","0","10","0","50"
"8TBACKSILVER","Back","1 Plus","8T SILVER","","2","false","1","1050",,"Pc","0","0","1150","0","10","0","50"
"8TBTFALCONE","Battery","1 Plus","8T FALCON","","2","false","1","1750",,"Pc","0","0","1900","0","10","0","50"
"8TBTINTER","Battery","1 Plus","8T INTERLINK","","2","false","1","3100",,"Pc","0","0","3300","0","10","0","50"
"8XBABLACK","Back","HUAWEI","8X BLACK","","2","false","1","220",,"Pc","0","0","300","0","10","0","50"
"8XBABLUE","Back","HUAWEI","8X BLUE","","2","false","1","400",,"Pc","0","0","500","0","10","0","50"
"8XBALANSWA","Back","Huawei","8X LANS WALI","","2","false","1","300",,"Pc","0","0","400","0","10","0","50"
"8XBARED","Back","HUAWEI","8X RED","","2","false","1","370",,"Pc","0","0","450","0","10","0","50"
"8XPOT","CHARGING POT","Huawei","8X","","2","false","1","230",,"Pc","0","0","300","0","10","0","50"
"8XV","Volume","Huawei","8X","","2","false","1","50",,"Pc","0","0","100","0","10","0","50"
"9ABACKBLUE","Back","Mi","9A BLUE","","2","false","1","420",,"Pc","0","0","500","0","10","0","50"
"9ABACKGREEN","Back","Mi","9A GREEN","","2","false","1","420",,"Pc","0","0","500","0","10","0","50"
"9ABODYBLACK","Body","MI","9A BLACK","","2","false","1","600",,"Pc","0","0","700","0","10","0","50"
"9ABODYBLUE","Body","MI","9A BLUE","","2","false","1","600",,"Pc","0","0","700","0","10","0","50"
"9ABODYGREEN","Body","Mi","9A GREEN","","2","false","1","600",,"Pc","0","0","700","0","10","0","50"
"9APOT9CPOT","CHARGING POT","Mi","REDMI 9C 9A IC","","2","false","1","180",,"Pc","0","0","250","0","10","0","50"
"9AUSUNLONG","Lcd Unit","Mi","9C SUNLONG","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"9CBACK","Body","MI","9C BLACK","","2","false","1","600",,"Pc","0","0","650","0","10","0","50"
"9CBACKBLUE","Back","Mi","9C BLUE","","2","false","1","350",,"Pc","0","0","400","0","10","0","50"
"9CBACKGREEN","Back","Mi","9C GREEN","","2","false","1","350",,"Pc","0","0","400","0","10","0","50"
"9CBLUE","Body","MI","9C BLUE","","2","false","1","600",,"Pc","0","0","650","0","10","0","50"
"9CBODY","Body","Mi","9C ORANGE","","2","false","1","650",,"Pc","0","0","800","0","10","0","50"
"9LBAB","Back","Huawei","9LITE BLACK","","2","false","1","220",,"Pc","0","0","300","0","10","0","50"
"9LBABLU","Back","Huawei","9LITE BLU","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"9RBACKGREEN","Back","1 Plus","9R GREEN","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"9TBODYBLUE","Body","MI","9T BLUE","","2","false","1","800",,"Pc","0","0","1000","0","10","0","50"
"9TBODYRED","Body","Mi","9T RED","","2","false","1","800",,"Pc","0","0","1000","0","10","0","50"
"9TBODYWHITE","Body","Mi","9T WHITE","","2","false","1","800",,"Pc","0","0","1000","0","10","0","50"
"9TU9TPROK20P","ORG SHAD","Mi","9T 9T PRO K20 PRO","","2","false","1","6000",,"Pc","0","0","6500","0","10","0","50"
"9YRED","Body","Mi","9C RED","","2","false","1","600",,"Pc","0","0","650","0","10","0","50"
"A","Back","SAMSUNG","A10 GREEN","","2","false","1","280",,"Pc","0","0","350","0","10","0","50"
"A02SU","Lcd Unit","SAMSUNG","A02S WITH FRAME","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"A02SUGC","Lcd Unit","SAMSUNG","A02S GC","","0","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"A02SUKING","Lcd Unit","SAMSUNG","A02S KING","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"A02SUSUNLO","Lcd Unit","SAMSUNG","A02S A035 SUNLONG","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"A02SUSUNLONGB","Lcd Unit","SAMSUNG","A02S A037 BIG GLASS SUNLONG","","2","false","1","2050",,"Pc","0","0","2100","0","10","0","50"
"A02SUZNF","Lcd Unit","SAMSUNG","A02S ZNF A03S","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"A03COREUZNF\","Lcd Unit","SAMSUNG","A03 CORE ZNF","","2","false","1","1750",,"Pc","0","0","1850","0","10","0","50"
"A05SBODYB","Body","Itel","A05S BLACK ITEL","","2","false","1","900",,"Pc","0","0","1000","0","10","0","50"
"A05SBODYBL","Body","Itel","A05S BLUE","","2","false","1","950",,"Pc","0","0","1100","0","10","0","50"
"A05SGC","Lcd Unit","SAMSUNG","A05S GC","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"A05SUGCCOPY","Lcd Unit","SAMSUNG","A05S GC COPY","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"A05SUKING","Lcd Unit","SAMSUNG","A05S KING","","2","false","1","1800",,"Pc","0","0","1900","0","10","0","50"
"A05SUSUNLONG","Lcd Unit","SAMSUNG","A05S SUNLONG","","2","false","1","2320",,"Pc","0","0","2400","0","10","0","50"
"A05UA06UA07U","Lcd Unit","Kxd","A05U A06U A07U A08U A10U","","0","false","1","2050",,"Pc","0","0","2200","0","10","0","50"
"A06BACKGOLD","Back","SAMSUNG","A06 BACK GOLDEN","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"A06BODYB","Body","SAMSUNG","A06 BLACK","","2","false","1","900",,"Pc","0","0","1000","0","10","0","50"
"A06UZNF","Lcd Unit","SAMSUNG","A06 ZNF","","2","false","1","1800",,"Pc","0","0","1850","0","10","0","50"
"A06UZPOWER","Lcd Unit","SAMSUNG","A06  POWER","","2","false","1","1700",,"Pc","0","0","1750","0","10","0","50"
"A10BACK","Back","SAMSUNG","A10 BLACK","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"A10UZNF","Lcd Unit","SAMSUNG","A10U ZNF","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"A12UGCA02U360","Lcd Unit","SAMSUNG","A02 360 A12","","2","false","1","1650",,"Pc","0","0","1700","0","10","0","50"
"A13BTA21SBTSADA","Battery","SAMSUNG","A21S SADA A13 BT","","2","false","1","880",,"Pc","0","0","950","0","10","0","50"
"A13UGCA23UGC","Lcd Unit","SAMSUNG","A23U GC A13U GC","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"A13UHAHA","Lcd Unit","SAMSUNG","A13 HAHA","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"A15BTA24BT","Battery","SAMSUNG","A15 BT SPES A24 BT","","0","false","1","1400",,"Pc","0","0","1600","0","10","0","50"
"A15UBOSANI","Lcd Unit","Oppo","A15 BOSANI","","0","false","1","1850",,"Pc","0","0","1900","0","10","0","50"
"A15USUNLONGA16","Lcd Unit","Oppo","A15 A16 C11 SUNLONG","","2","false","1","2020",,"Pc","0","0","2100","0","10","0","50"
"A16BASILVER","Back","Huawei","A16 SILVER","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"A16FINA54FINA76","Finger Print","Oppo","A16 A54 A76 A96","","2","false","1","450",,"Pc","0","0","800","0","10","0","50"
"A16UM16UM36U","IC FRESH","SAMSUNG","A16 IC","","2","false","1","8100",,"Pc","0","0","8400","0","10","0","50"
"A17BT17KBT","Battery","Oppo","A17 A17k K Logo","","2","false","1","1000",,"Pc","0","0","1500","0","10","0","50"
"A1KBTA83BT","Battery","Oppo","A1K FALCON","","2","false","1","1250",,"Pc","0","0","1400","0","10","0","50"
"A1KUFORCE","Lcd Unit","Oppo","A1K FORCE","","2","false","1","1580",,"Pc","0","0","1650","0","10","0","50"
"A1KUGC","Lcd Unit","Oppo","A1K GC","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"A1KUMEETO","Lcd Unit","Oppo","A1K MEETO","","2","false","1","1600",,"Pc","0","0","1700","0","10","0","50"
"A1PLUSBACKBLACK","Back","Mi","A1 PLUS BLACK","","2","false","1","350",,"Pc","0","0","450","0","10","0","50"
"A1PLUSBODYGREE","Body","Mi","A1PLUS GREEN","","2","false","1","700",,"Pc","0","0","800","0","10","0","50"
"A1PLUSUSUNLO","Lcd Unit","Mi","A1PLUS SUNLONG","","2","false","1","2100",,"Pc","0","0","2200","0","10","0","50"
"A1PLUSUZNF","Lcd Unit","Mi","A1PLUS ZNF","","2","false","1","1680",,"Pc","0","0","1750","0","10","0","50"
"A21SBTa04sbtSUN","Battery","SAMSUNG","A21S SUN a04s","","2","false","1","1050",,"Pc","0","0","1100","0","10","0","50"
"A21SUFUT","Lcd Unit","SAMSUNG","A21S FUTIOR","","2","false","1","1480",,"Pc","0","0","1550","0","10","0","50"
"A21SUGC","Lcd Unit","Samsung","A21SU GC","","2","false","1","1750",,"Pc","0","0","1800","0","10","0","50"
"A21SUZNF","Lcd Unit","SAMSUNG","A21S ZNF","","2","false","1","1770",,"Pc","0","0","1850","0","10","0","50"
"A21UJX","Lcd Unit","SAMSUNG","A21SJX","","2","false","1","1600",,"Pc","0","0","1650","0","10","0","50"
"A23PROTOCH","Touch","Itel","A23pro TOCH","","2","false","1","250",,"Pc","0","0","300","0","10","0","50"
"A23PROU","Lcd Unit","Itel","A23 PRO  JP","","2","false","1","1180",,"Pc","0","0","1300","0","10","0","50"
"A23PROV","Volume","Itel","A23 PRO VOLUME","","2","false","1","50",,"Pc","0","0","100","0","10","0","50"
"A24UA25U","Incel","SAMSUNG","A24 INCEL A25","","2","false","1","2350",,"Pc","0","0","2450","0","10","0","50"
"A25BODYB","Body","Itel","A25 BLACK","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"A25BODYBL","Body","Itel","A25 BLUE","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"A25BODYGOL","Body","Itel","A25 GOLDEN","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"A26BODYBLUE","Body","Itel","A26 BLUE","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"A26BODYSKYB","Body","Itel","A26 SKY BLUE","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"A30SUSUNLONG","IC FRESH","SAMSUNG","A30S SUNLONG","","2","false","1","5700",,"Pc","0","0","5900","0","10","0","50"
"a312020back","Back","Oppo","A31 2020 BLACK","","0","false","1","380",,"Pc","0","0","450","0","10","0","50"
"A31BTA32BTA54BT","Battery","SAMSUNG","A31 BT A32 BT A42 BT A54 BT SPES","","2","false","1","1150",,"Pc","0","0","1300","0","10","0","50"
"A32LCDJACKA12LC","Lcd Jack","SAMSUNG","A32 LCD JACK A12","","2","false","1","100",,"Pc","0","0","150","0","10","0","50"
"A33BTA53BT","Battery","SAMSUNG","A33 ORG a53","","2","false","1","1000",,"Pc","0","0","1050","0","10","0","50"
"A33BTA53BTA23","Battery","SAMSUNG","A33 BT A53 BT A73 BT M52 BT SPES A23BT","","0","false","1","1250",,"Pc","0","0","1600","0","10","0","50"
"A37BTFORCE","Battery","Oppo","A37 FOCRE","","2","false","1","950",,"Pc","0","0","1000","0","10","0","50"
"A37SIMGOLDEN","SIM TRAY","OPPO","A37 GOLDEN","","0","false","1","70",,"Pc","0","0","150","0","10","0","50"
"A3NEBODYBLACK","Body","MI","A3 BLACK","","2","false","1","1100",,"Pc","0","0","1200","0","10","0","50"
"A3NEWBACKBLACK","Back","Mi","REDMI A3 BLACK","","2","false","1","500",,"Pc","0","0","600","0","10","0","50"
"A3NEWBACKBLU","Back","Mi","A3 LENS BLUE","","0","false","1","270",,"Pc","0","0","350","0","10","0","50"
"A3NEWBACKGREE","Back","Mi","REDMI A3 GREEN ORG","","2","false","1","380",,"Pc","0","0","500","0","10","0","50"
"A3NEWBACKGREEN","Back","Mi","A3 NEW GREEN","","2","false","1","350",,"Pc","0","0","450","0","10","0","50"
"A3NEWBACKGREN","Back","Mi","A3 LENS GREEN","","0","false","1","300",,"Pc","0","0","350","0","10","0","50"
"A3NEWBACKSKYBLU","Back","Mi","A3 NEW SKY BLUE","","2","false","1","270",,"Pc","0","0","350","0","10","0","50"
"A3NEWBACKWHI","Back","Mi","A3 LENS WHITE","","2","false","1","300",,"Pc","0","0","350","0","10","0","50"
"A3NEWBODYBLU","Body","MI","A3 BLUE","","2","false","1","1400",,"Pc","0","0","1600","0","10","0","50"
"A3NEWBODYGREEN","Body","Mi","A3 NEW GREEN","","2","false","1","1400",,"Pc","0","0","1500","0","10","0","50"
"A3NEWUGM","Lcd Unit","Mi","A3 NEW GM","","2","false","1","1700",,"Pc","0","0","1750","0","10","0","50"
"A3SBA16GBB","Back","Oppo","A3S 16 GB BLACK","","2","false","1","450",,"Pc","0","0","500","0","10","0","50"
"A3SBA16GBBL","Back","Oppo","A3S 16 GB BLUE","","2","false","1","380",,"Pc","0","0","450","0","10","0","50"
"a3sbc","Back Camera","Oppo","A3S 1803 16 GB","","2","false","1","500",,"Pc","0","0","800","0","10","0","50"
"A3SFC32GB","Front Camera","Oppo","A3S","","2","false","1","500",,"Pc","0","0","800","0","10","0","50"
"A3SUGC","Lcd Unit","Oppo","A3S GC","","2","false","1","1570",,"Pc","0","0","1650","0","10","0","50"
"A3SUZNF","Lcd Unit","Oppo","A3S ZNF","","2","false","1","1550",,"Pc","0","0","1600","0","10","0","50"
"A48BLACK","Body","Itel","A48 BLACK","","2","false","1","650",,"Pc","0","0","700","0","10","0","50"
"A48BODYGRE","Body","Itel","A48 GREEN","","2","false","1","650",,"Pc","0","0","750","0","10","0","50"
"A48PURPLE","Body","Itel","A48 PURPLE","","2","false","1","0",,"Pc","0","0","0","0","10","0","50"
"A48SILVER","Body","Itel","A48 SILVER","","2","false","1","650",,"Pc","0","0","750","0","10","0","50"
"A48U","Lcd Unit","Itel","A48 S15","","2","false","1","1630",,"Pc","0","0","1700","0","10","0","50"
"A49BLACK","Body","Itel","A49 BLACK","","2","false","1","750",,"Pc","0","0","850","0","10","0","50"
"a52020uforce","Lcd Unit","Oppo","A52020 FORCE","","2","false","1","1450",,"Pc","0","0","1500","0","10","0","50"
"A52020UGC","Lcd Unit","Oppo","A52020U GC","","2","false","1","1570",,"Pc","0","0","1650","0","10","0","50"
"A52020UJX","Lcd Unit","Oppo","A52020 OG GC JX","","2","false","1","1500",,"Pc","0","0","1550","0","10","0","50"
"A52020USUNLO","Lcd Unit","Oppo","A52020 SUNLONG","","2","false","1","1980",,"Pc","0","0","2100","0","10","0","50"
"A52UGC","Lcd Unit","Oppo","A52 GC","","2","false","1","1900",,"Pc","0","0","2000","0","10","0","50"
"A52UICHAF","IC FRESH","SAMSUNG","A52 IC SMALL","","2","false","1","5750",,"Pc","0","0","6100","0","10","0","50"
